Timestamp,Server_ID,Power_Usage_Watts,Energy_kWh,Carbon_Emission,hour,day,weekday,Rolling_Mean,Rolling_Std
08-11-2025 06:35,S1,115,0.009583333,0.007858333,6,8,5,105.75,18.53313985
08-11-2025 06:40,S1,114,0.0095,0.00779,6,8,5,105.8333333,18.57091241
08-11-2025 06:45,S1,108,0.009,0.00738,6,8,5,103.5833333,16.20021511
08-11-2025 06:50,S1,85,0.007083333,0.005808333,6,8,5,102.75,16.92295375
08-11-2025 06:55,S1,135,0.01125,0.009225,6,8,5,107.25,17.77191349
08-11-2025 07:00,S1,118,0.009833333,0.008063333,7,8,5,107,17.58098146
08-11-2025 07:05,S1,105,0.00875,0.007175,7,8,5,105.25,16.53165009
08-11-2025 07:10,S1,126,0.0105,0.00861,7,8,5,107.1666667,17.54906542
08-11-2025 07:15,S1,119,0.009916667,0.008131667,7,8,5,109.6666667,16.84870285
08-11-2025 07:20,S1,112,0.009333333,0.007653333,7,8,5,112.9166667,12.27309203
08-11-2025 07:25,S1,106,0.008833333,0.007243333,7,8,5,113,12.21772185
08-11-2025 07:30,S1,142,0.011833333,0.009703333,7,8,5,115.4166667,14.81067387
08-11-2025 07:35,S1,104,0.008666667,0.007106667,7,8,5,114.5,15.17473978
08-11-2025 07:40,S1,140,0.011666667,0.009566667,7,8,5,116.6666667,16.85949063
08-11-2025 07:45,S1,106,0.008833333,0.007243333,7,8,5,116.5,16.96252554
08-11-2025 07:50,S1,116,0.009666667,0.007926667,7,8,5,119.0833333,13.79366346
08-11-2025 07:55,S1,106,0.008833333,0.007243333,7,8,5,116.6666667,13.28247878
08-11-2025 08:00,S1,109,0.009083333,0.007448333,8,8,5,115.9166667,13.45334249
08-11-2025 08:05,S1,116,0.009666667,0.007926667,8,8,5,116.8333333,13.00932067
08-11-2025 08:10,S1,124,0.010333333,0.008473333,8,8,5,116.6666667,12.89350318
08-11-2025 08:15,S1,103,0.008583333,0.007038333,8,8,5,115.3333333,13.44573831
08-11-2025 08:20,S1,112,0.009333333,0.007653333,8,8,5,115.3333333,13.44573831
08-11-2025 08:25,S1,118,0.009833333,0.008063333,8,8,5,116.3333333,13.13104118
08-11-2025 08:30,S1,104,0.008666667,0.007106667,8,8,5,113.1666667,10.74356749
08-11-2025 08:35,S1,75,0.00625,0.005125,8,8,5,110.75,15.29185761
08-11-2025 08:40,S1,89,0.007416667,0.006081667,8,8,5,106.5,13.39267099
08-11-2025 08:45,S1,123,0.01025,0.008405,8,8,5,107.9166667,14.2092053
08-11-2025 08:50,S1,79,0.006583333,0.005398333,8,8,5,104.8333333,16.17424065
08-11-2025 08:55,S1,106,0.008833333,0.007243333,8,8,5,104.8333333,16.17424065
08-11-2025 09:00,S1,135,0.01125,0.009225,9,8,5,107,18.37488404
08-11-2025 09:05,S1,99,0.00825,0.006765,9,8,5,105.5833333,18.27297226
08-11-2025 09:10,S1,103,0.008583333,0.007038333,9,8,5,103.8333333,17.33012791
08-11-2025 09:15,S1,120,0.01,0.0082,9,8,5,105.25,17.939925
08-11-2025 09:20,S1,84,0.007,0.00574,9,8,5,102.9166667,18.78325334
08-11-2025 09:25,S1,111,0.00925,0.007585,9,8,5,102.3333333,18.37653313
08-11-2025 09:30,S1,78,0.0065,0.00533,9,8,5,100.1666667,19.65073829
08-11-2025 09:35,S1,129,0.01075,0.008815,9,8,5,104.6666667,19.54637066
08-11-2025 09:40,S1,106,0.008833333,0.007243333,9,8,5,106.0833333,18.91347924
08-11-2025 09:45,S1,120,0.01,0.0082,9,8,5,105.8333333,18.6880289
08-11-2025 09:50,S1,116,0.009666667,0.007926667,9,8,5,108.9166667,16.81697375
08-11-2025 09:55,S1,115,0.009583333,0.007858333,9,8,5,109.6666667,16.87565936
08-11-2025 10:00,S1,113,0.009416667,0.007721667,10,8,5,107.8333333,14.9595414
08-11-2025 10:05,S1,92,0.007666667,0.006286667,10,8,5,107.25,15.46329966
08-11-2025 10:10,S1,73,0.006083333,0.004988333,10,8,5,104.75,18.3656052
08-11-2025 10:15,S1,106,0.008833333,0.007243333,10,8,5,103.5833333,17.74290298
08-11-2025 10:20,S1,110,0.009166667,0.007516667,10,8,5,105.75,16.69036194
08-11-2025 10:25,S1,131,0.010916667,0.008951667,10,8,5,107.4166667,18.1931972
08-11-2025 10:30,S1,107,0.008916667,0.007311667,10,8,5,109.8333333,15.68342109
08-11-2025 10:35,S1,131,0.010916667,0.008951667,10,8,5,110,15.91454452
08-11-2025 10:40,S1,109,0.009083333,0.007448333,10,8,5,110.25,15.86949618
08-11-2025 10:45,S1,106,0.008833333,0.007243333,10,8,5,109.0833333,15.59987374
08-11-2025 10:50,S1,81,0.00675,0.005535,10,8,5,106.1666667,17.36157373
08-11-2025 10:55,S1,77,0.006416667,0.005261667,10,8,5,103,18.99282161
08-11-2025 11:00,S1,119,0.009916667,0.008131667,11,8,5,103.5,19.3555254
08-11-2025 11:05,S1,89,0.007416667,0.006081667,11,8,5,103.25,19.53609713
08-11-2025 11:10,S1,73,0.006083333,0.004988333,11,8,5,103.25,19.53609713
08-11-2025 11:15,S1,79,0.006583333,0.005398333,11,8,5,101,20.71012049
08-11-2025 11:20,S1,82,0.006833333,0.005603333,11,8,5,98.66666667,21.1760299
08-11-2025 11:25,S1,100,0.008333333,0.006833333,11,8,5,96.08333333,18.60820119
08-11-2025 11:30,S1,96,0.008,0.00656,11,8,5,95.16666667,18.28975537
08-11-2025 11:35,S1,98,0.008166667,0.006696667,11,8,5,92.41666667,14.50052246
08-11-2025 11:40,S1,117,0.00975,0.007995,11,8,5,93.08333333,15.482884
08-11-2025 11:45,S1,127,0.010583333,0.008678333,11,8,5,94.83333333,18.04959498
08-11-2025 11:50,S1,84,0.007,0.00574,11,8,5,95.08333333,17.86035902
08-11-2025 11:55,S1,121,0.010083333,0.008268333,11,8,5,98.75,18.32100136
08-11-2025 12:00,S1,133,0.011083333,0.009088333,12,8,5,99.91666667,20.08825226
08-11-2025 12:05,S1,79,0.006583333,0.005398333,12,8,5,99.08333333,20.77786555
08-11-2025 12:10,S1,94,0.007833333,0.006423333,12,8,5,100.8333333,19.20621743
08-11-2025 12:15,S1,142,0.011833333,0.009703333,12,8,5,106.0833333,21.20230834
08-11-2025 12:20,S1,97,0.008083333,0.006628333,12,8,5,107.3333333,20.06504574
08-11-2025 12:25,S1,102,0.0085,0.00697,12,8,5,107.5,20.00681702
08-11-2025 12:30,S1,134,0.011166667,0.009156667,12,8,5,110.6666667,21.00360719
08-11-2025 12:35,S1,115,0.009583333,0.007858333,12,8,5,112.0833333,20.6417861
08-11-2025 12:40,S1,95,0.007916667,0.006491667,12,8,5,110.25,21.13646139
08-11-2025 12:45,S1,109,0.009083333,0.007448333,12,8,5,108.75,20.46782397
08-11-2025 12:50,S1,116,0.009666667,0.007926667,12,8,5,111.4166667,18.98065203
08-11-2025 12:55,S1,70,0.005833333,0.004783333,12,8,5,107.1666667,22.09415115
08-11-2025 13:00,S1,91,0.007583333,0.006218333,13,8,5,103.6666667,20.92555347
08-11-2025 13:05,S1,117,0.00975,0.007995,13,8,5,106.8333333,19.69233046
08-11-2025 13:10,S1,96,0.008,0.00656,13,8,5,107,19.58199544
08-11-2025 13:15,S1,120,0.01,0.0082,13,8,5,105.1666667,16.84600483
08-11-2025 13:20,S1,121,0.010083333,0.008268333,13,8,5,107.1666667,17.20905329
08-11-2025 13:25,S1,95,0.007916667,0.006491667,13,8,5,106.5833333,17.51600999
08-11-2025 13:30,S1,113,0.009416667,0.007721667,13,8,5,104.8333333,15.45570406
08-11-2025 13:35,S1,86,0.007166667,0.005876667,13,8,5,102.4166667,15.97986422
08-11-2025 13:40,S1,99,0.00825,0.006765,13,8,5,102.75,15.85230124
08-11-2025 13:45,S1,133,0.011083333,0.009088333,13,8,5,104.75,18.07119758
08-11-2025 13:50,S1,114,0.0095,0.00779,13,8,5,104.5833333,17.9669309
08-11-2025 13:55,S1,124,0.010333333,0.008473333,13,8,5,109.0833333,15.0421126
08-11-2025 14:00,S1,109,0.009083333,0.007448333,14,8,5,110.5833333,13.93137945
08-11-2025 14:05,S1,104,0.008666667,0.007106667,14,8,5,109.5,13.89244399
08-11-2025 14:10,S1,116,0.009666667,0.007926667,14,8,5,111.1666667,13.31324244
08-11-2025 14:15,S1,133,0.011083333,0.009088333,14,8,5,112.25,14.5672422
08-11-2025 14:20,S1,130,0.010833333,0.008883333,14,8,5,113,15.27326839
08-11-2025 14:25,S1,138,0.0115,0.00943,14,8,5,116.5833333,15.70441937
08-11-2025 14:30,S1,74,0.006166667,0.005056667,14,8,5,113.3333333,19.96967398
08-11-2025 14:35,S1,100,0.008333333,0.006833333,14,8,5,114.5,18.58885296
08-11-2025 14:40,S1,107,0.008916667,0.007311667,14,8,5,115.1666667,18.11997057
08-11-2025 14:45,S1,120,0.01,0.0082,14,8,5,114.0833333,17.32816065
08-11-2025 14:50,S1,122,0.010166667,0.008336667,14,8,5,114.75,17.47790813
08-11-2025 14:55,S1,117,0.00975,0.007995,14,8,5,114.1666667,17.25653148
08-11-2025 15:00,S1,105,0.00875,0.007175,15,8,5,113.8333333,17.40341311
08-11-2025 15:05,S1,111,0.00925,0.007585,15,8,5,114.4166667,17.15945715
08-11-2025 15:10,S1,101,0.008416667,0.006901667,15,8,5,113.1666667,17.57494773
08-11-2025 15:15,S1,114,0.0095,0.00779,15,8,5,111.5833333,16.44527196
08-11-2025 15:20,S1,115,0.009583333,0.007858333,15,8,5,110.3333333,15.45864473
08-11-2025 15:25,S1,108,0.009,0.00738,15,8,5,107.8333333,12.76951863
08-11-2025 15:30,S1,98,0.008166667,0.006696667,15,8,5,109.8333333,7.963933854
08-11-2025 15:35,S1,119,0.009916667,0.008131667,15,8,5,111.4166667,7.716079237
08-11-2025 15:40,S1,109,0.009083333,0.007448333,15,8,5,111.5833333,7.633161305
08-11-2025 15:45,S1,117,0.00975,0.007995,15,8,5,111.3333333,7.377278795
08-11-2025 15:50,S1,131,0.010916667,0.008951667,15,8,5,112.0833333,8.867287515
08-11-2025 15:55,S1,126,0.0105,0.00861,15,8,5,112.8333333,9.665621678
08-11-2025 16:00,S1,82,0.006833333,0.005603333,16,8,5,110.9166667,13.04856895
08-11-2025 16:05,S1,131,0.010916667,0.008951667,16,8,5,112.5833333,14.27940878
08-11-2025 16:10,S1,109,0.009083333,0.007448333,16,8,5,113.25,13.87034115
08-11-2025 16:15,S1,104,0.008666667,0.007106667,16,8,5,112.4166667,14.11935057
08-11-2025 16:20,S1,108,0.009,0.00738,16,8,5,111.8333333,14.14749148
08-11-2025 16:25,S1,123,0.01025,0.008405,16,8,5,113.0833333,14.43769267
08-11-2025 16:30,S1,85,0.007083333,0.005808333,16,8,5,112,16.06803716
08-11-2025 16:35,S1,106,0.008833333,0.007243333,16,8,5,110.9166667,15.99123813
08-11-2025 16:40,S1,111,0.00925,0.007585,16,8,5,111.0833333,15.97986422
08-11-2025 16:45,S1,104,0.008666667,0.007106667,16,8,5,110,15.98294546
08-11-2025 16:50,S1,109,0.009083333,0.007448333,16,8,5,108.1666667,14.55293368
08-11-2025 16:55,S1,121,0.010083333,0.008268333,16,8,5,107.75,14.05912838
08-11-2025 17:00,S1,126,0.0105,0.00861,17,8,5,111.4166667,12.36901064
08-11-2025 17:05,S1,115,0.009583333,0.007858333,17,8,5,110.0833333,10.83310023
08-11-2025 17:10,S1,117,0.00975,0.007995,17,8,5,110.75,11.00516408
08-11-2025 17:15,S1,103,0.008583333,0.007038333,17,8,5,110.6666667,11.0645489
08-11-2025 17:20,S1,84,0.007,0.00574,17,8,5,108.6666667,13.49298359
08-11-2025 17:25,S1,88,0.007333333,0.006013333,17,8,5,105.75,13.88998986
08-11-2025 17:30,S1,111,0.00925,0.007585,17,8,5,107.9166667,12.29529351
08-11-2025 17:35,S1,116,0.009666667,0.007926667,17,8,5,108.75,12.49090578
08-11-2025 17:40,S1,90,0.0075,0.00615,17,8,5,107,13.57136022
08-11-2025 17:45,S1,130,0.010833333,0.008883333,17,8,5,109.1666667,15.0443788
08-11-2025 17:50,S1,110,0.009166667,0.007516667,17,8,5,109.25,15.04614115
08-11-2025 17:55,S1,139,0.011583333,0.009498333,17,8,5,110.75,17.08335181
08-11-2025 18:00,S1,114,0.0095,0.00779,18,8,5,109.75,16.44895686
08-11-2025 18:05,S1,136,0.011333333,0.009293333,18,8,5,111.5,18.09319309
08-11-2025 18:10,S1,101,0.008416667,0.006901667,18,8,5,110.1666667,18.23998272
08-11-2025 18:15,S1,114,0.0095,0.00779,18,8,5,111.0833333,18.12310596
08-11-2025 18:20,S1,120,0.01,0.0082,18,8,5,114.0833333,16.09888948
08-11-2025 18:25,S1,105,0.00875,0.007175,18,8,5,115.5,14.23503999
08-11-2025 18:30,S1,138,0.0115,0.00943,18,8,5,117.75,15.53368773
08-11-2025 18:35,S1,124,0.010333333,0.008473333,18,8,5,118.4166667,15.62316656
08-11-2025 18:40,S1,144,0.012,0.00984,18,8,5,122.9166667,14.42509388
08-11-2025 18:45,S1,82,0.006833333,0.005603333,18,8,5,118.9166667,18.39198607
08-11-2025 18:50,S1,102,0.0085,0.00697,18,8,5,118.25,18.88301305
08-11-2025 18:55,S1,133,0.011083333,0.009088333,18,8,5,117.75,18.35570261
08-11-2025 19:00,S1,138,0.0115,0.00943,19,8,5,119.75,19.19812964
08-11-2025 19:05,S1,138,0.0115,0.00943,19,8,5,119.9166667,19.36002598
08-11-2025 19:10,S1,122,0.010166667,0.008336667,19,8,5,121.6666667,18.42100251
08-11-2025 19:15,S1,100,0.008333333,0.006833333,19,8,5,120.5,19.36961069
08-11-2025 19:20,S1,105,0.00875,0.007175,19,8,5,119.25,19.88203849
08-11-2025 19:25,S1,103,0.008583333,0.007038333,19,8,5,119.0833333,20.02025489
08-11-2025 19:30,S1,120,0.01,0.0082,19,8,5,117.5833333,19.12855235
08-11-2025 19:35,S1,109,0.009083333,0.007448333,19,8,5,116.3333333,19.16119817
08-11-2025 19:40,S1,102,0.0085,0.00697,19,8,5,112.8333333,17.40341311
08-11-2025 19:45,S1,100,0.008333333,0.006833333,19,8,5,114.3333333,15.13174468
08-11-2025 19:50,S1,94,0.007833333,0.006423333,19,8,5,113.6666667,15.88214168
08-11-2025 19:55,S1,134,0.011166667,0.009156667,19,8,5,113.75,15.99502764
08-11-2025 20:00,S1,123,0.01025,0.008405,20,8,5,112.5,14.43795503
08-11-2025 20:05,S1,95,0.007916667,0.006491667,20,8,5,108.9166667,12.77396737
08-11-2025 20:10,S1,118,0.009833333,0.008063333,20,8,5,108.5833333,12.44959534
08-11-2025 20:15,S1,120,0.01,0.0082,20,8,5,110.25,12.53449785
08-11-2025 20:20,S1,111,0.00925,0.007585,20,8,5,110.75,12.42523093
08-11-2025 20:25,S1,107,0.008916667,0.007311667,20,8,5,111.0833333,12.25085031
08-11-2025 20:30,S1,114,0.0095,0.00779,20,8,5,110.5833333,11.97313913
08-11-2025 20:35,S1,93,0.00775,0.006355,20,8,5,109.25,13.01135867
08-11-2025 20:40,S1,124,0.010333333,0.008473333,20,8,5,111.0833333,13.43982098
08-11-2025 20:45,S1,94,0.007833333,0.006423333,20,8,5,110.5833333,13.9899856
08-11-2025 20:50,S1,139,0.011583333,0.009498333,20,8,5,114.3333333,15.12573564
08-11-2025 20:55,S1,102,0.0085,0.00697,20,8,5,111.6666667,14.13141782
08-11-2025 21:00,S1,110,0.009166667,0.007516667,21,8,5,110.5833333,13.67451733
08-11-2025 21:05,S1,136,0.011333333,0.009293333,21,8,5,114,14.52270949
08-11-2025 21:10,S1,95,0.007916667,0.006491667,21,8,5,112.0833333,15.43583984
08-11-2025 21:15,S1,110,0.009166667,0.007516667,21,8,5,111.25,15.23825927
08-11-2025 21:20,S1,102,0.0085,0.00697,21,8,5,110.5,15.4713812
08-11-2025 21:25,S1,139,0.011583333,0.009498333,21,8,5,113.1666667,17.44515214
08-11-2025 21:30,S1,95,0.007916667,0.006491667,21,8,5,111.5833333,18.20818164
08-11-2025 21:35,S1,79,0.006583333,0.005398333,21,8,5,110.4166667,19.87898997
08-11-2025 21:40,S1,120,0.01,0.0082,21,8,5,110.0833333,19.66287842
08-11-2025 21:45,S1,109,0.009083333,0.007448333,21,8,5,111.3333333,19.01355179
08-11-2025 21:50,S1,89,0.007416667,0.006081667,21,8,5,107.1666667,17.84189825
08-11-2025 21:55,S1,131,0.010916667,0.008951667,21,8,5,109.5833333,19.00458477
08-11-2025 22:00,S1,110,0.009166667,0.007516667,22,8,5,109.5833333,19.00458477
08-11-2025 22:05,S1,91,0.007583333,0.006218333,22,8,5,105.8333333,17.71405879
08-11-2025 22:10,S1,111,0.00925,0.007585,22,8,5,107.1666667,17.42429513
08-11-2025 22:15,S1,122,0.010166667,0.008336667,22,8,5,108.1666667,17.93844694
08-11-2025 22:20,S1,110,0.009166667,0.007516667,22,8,5,108.8333333,17.83680227
08-11-2025 22:25,S1,106,0.008833333,0.007243333,22,8,5,106.0833333,15.09640736
08-11-2025 22:30,S1,102,0.0085,0.00697,22,8,5,106.6666667,14.76071773
08-11-2025 22:35,S1,105,0.00875,0.007175,22,8,5,108.8333333,11.97598607
08-11-2025 22:40,S1,107,0.008916667,0.007311667,22,8,5,107.75,11.45048629
08-11-2025 22:45,S1,120,0.01,0.0082,22,8,5,108.6666667,11.98736709
08-11-2025 22:50,S1,133,0.011083333,0.009088333,22,8,5,112.3333333,12.15306421
08-11-2025 22:55,S1,106,0.008833333,0.007243333,22,8,5,110.25,10.72062583
08-11-2025 23:00,S1,123,0.01025,0.008405,23,8,5,111.3333333,11.33244203
08-11-2025 23:05,S1,120,0.01,0.0082,23,8,5,113.75,9.554865491
08-11-2025 23:10,S1,80,0.006666667,0.005466667,23,8,5,111.1666667,13.67036166
08-11-2025 23:15,S1,105,0.00875,0.007175,23,8,5,109.75,13.32205963
08-11-2025 23:20,S1,98,0.008166667,0.006696667,23,8,5,108.75,13.74524711
08-11-2025 23:25,S1,130,0.010833333,0.008883333,23,8,5,110.75,14.9977271
08-11-2025 23:30,S1,116,0.009666667,0.007926667,23,8,5,111.9166667,14.79839262
08-11-2025 23:35,S1,83,0.006916667,0.005671667,23,8,5,110.0833333,16.94085075
08-11-2025 23:40,S1,103,0.008583333,0.007038333,23,8,5,109.75,17.0460606
08-11-2025 23:45,S1,126,0.0105,0.00861,23,8,5,110.25,17.45709025
08-11-2025 23:50,S1,82,0.006833333,0.005603333,23,8,5,106,17.62229992
08-11-2025 23:55,S1,102,0.0085,0.00697,23,8,5,105.6666667,17.66009026
09-11-2025 00:00,S1,122,0.010166667,0.008336667,0,9,6,105.5833333,17.57300788
09-11-2025 00:05,S1,111,0.00925,0.007585,0,9,6,104.8333333,17.08712079
09-11-2025 00:10,S1,133,0.011083333,0.009088333,0,9,6,109.25,16.93369422
09-11-2025 00:15,S1,81,0.00675,0.005535,0,9,6,107.25,18.79615531
09-11-2025 00:20,S1,96,0.008,0.00656,0,9,6,107.0833333,18.89424315
09-11-2025 00:25,S1,122,0.010166667,0.008336667,0,9,6,106.4166667,18.13814831
09-11-2025 00:30,S1,133,0.011083333,0.009088333,0,9,6,107.8333333,19.5626422
09-11-2025 00:35,S1,133,0.011083333,0.009088333,0,9,6,112,19.11210944
09-11-2025 00:40,S1,111,0.00925,0.007585,0,9,6,112.6666667,18.90807107
09-11-2025 00:45,S1,108,0.009,0.00738,0,9,6,111.1666667,18.46290302
09-11-2025 00:50,S1,133,0.011083333,0.009088333,0,9,6,115.4166667,16.94621617
09-11-2025 00:55,S1,134,0.011166667,0.009156667,0,9,6,118.0833333,17.15945715
09-11-2025 01:00,S1,79,0.006583333,0.005398333,1,9,6,114.5,20.44282492
09-11-2025 01:05,S1,100,0.008333333,0.006833333,1,9,6,113.5833333,20.856472
09-11-2025 01:10,S1,99,0.00825,0.006765,1,9,6,110.75,20.28042047
09-11-2025 01:15,S1,138,0.0115,0.00943,1,9,6,115.5,19.33202712
09-11-2025 01:20,S1,102,0.0085,0.00697,1,9,6,116,18.85350221
09-11-2025 01:25,S1,134,0.011166667,0.009156667,1,9,6,117,19.50757429
09-11-2025 01:30,S1,90,0.0075,0.00615,1,9,6,113.4166667,20.23704224
09-11-2025 01:35,S1,142,0.011833333,0.009703333,1,9,6,114.1666667,21.17388328
09-11-2025 01:40,S1,73,0.006083333,0.004988333,1,9,6,111,24.30114101
09-11-2025 01:45,S1,118,0.009833333,0.008063333,1,9,6,111.8333333,24.36030054
09-11-2025 01:50,S1,103,0.008583333,0.007038333,1,9,6,109.3333333,23.51530772
09-11-2025 01:55,S1,109,0.009083333,0.007448333,1,9,6,107.25,22.20206788
09-11-2025 02:00,S1,113,0.009416667,0.007721667,2,9,6,110.0833333,20.36243571
09-11-2025 02:05,S1,128,0.010666667,0.008746667,2,9,6,112.4166667,20.70335209
09-11-2025 02:10,S1,127,0.010583333,0.008678333,2,9,6,114.75,20.63150724
09-11-2025 02:15,S1,123,0.01025,0.008405,2,9,6,113.5,19.5192213
09-11-2025 02:20,S1,104,0.008666667,0.007106667,2,9,6,113.6666667,19.42038916
09-11-2025 02:25,S1,123,0.01025,0.008405,2,9,6,112.75,18.61634179
09-11-2025 02:30,S1,110,0.009166667,0.007516667,2,9,6,114.4166667,17.23874248
09-11-2025 02:35,S1,118,0.009833333,0.008063333,2,9,6,112.4166667,14.99368554
09-11-2025 02:40,S1,94,0.007833333,0.006423333,2,9,6,114.1666667,10.5385296
09-11-2025 02:45,S1,84,0.007,0.00574,2,9,6,111.3333333,13.55348552
09-11-2025 02:50,S1,113,0.009416667,0.007721667,2,9,6,112.1666667,13.29957849
09-11-2025 02:55,S1,113,0.009416667,0.007721667,2,9,6,112.5,13.26307245
09-11-2025 03:00,S1,111,0.00925,0.007585,3,9,6,112.3333333,13.26878314
09-11-2025 03:05,S1,116,0.009666667,0.007926667,3,9,6,111.3333333,12.40478891
09-11-2025 03:10,S1,109,0.009083333,0.007448333,3,9,6,109.8333333,11.38446576
09-11-2025 03:15,S1,117,0.00975,0.007995,3,9,6,109.3333333,10.87393325
09-11-2025 03:20,S1,96,0.008,0.00656,3,9,6,108.6666667,11.46007563
09-11-2025 03:25,S1,105,0.00875,0.007175,3,9,6,107.1666667,10.55576821
09-11-2025 03:30,S1,108,0.009,0.00738,3,9,6,107,10.52270273
09-11-2025 03:35,S1,99,0.00825,0.006765,3,9,6,105.4166667,10.1395565
09-11-2025 03:40,S1,97,0.008083333,0.006628333,3,9,6,105.6666667,9.865765725
09-11-2025 03:45,S1,119,0.009916667,0.008131667,3,9,6,108.5833333,7.844608262
09-11-2025 03:50,S1,125,0.010416667,0.008541667,3,9,6,109.5833333,9.119991361
09-11-2025 03:55,S1,117,0.00975,0.007995,3,9,6,109.9166667,9.326972941
09-11-2025 04:00,S1,135,0.01125,0.009225,4,9,6,111.9166667,11.82030867
09-11-2025 04:05,S1,85,0.007083333,0.005808333,4,9,6,109.3333333,14.02811031
09-11-2025 04:10,S1,74,0.006166667,0.005056667,4,9,6,106.4166667,17.34913324
09-11-2025 04:15,S1,134,0.011166667,0.009156667,4,9,6,107.8333333,18.91528162
09-11-2025 04:20,S1,110,0.009166667,0.007516667,4,9,6,109,18.54723699
09-11-2025 04:25,S1,104,0.008666667,0.007106667,4,9,6,108.9166667,18.56907661
09-11-2025 04:30,S1,120,0.01,0.0082,4,9,6,109.9166667,18.83641702
09-11-2025 04:35,S1,119,0.009916667,0.008131667,4,9,6,111.5833333,18.66673431
09-11-2025 04:40,S1,106,0.008833333,0.007243333,4,9,6,112.3333333,18.20256392
09-11-2025 04:45,S1,107,0.008916667,0.007311667,4,9,6,111.3333333,18.13250889
09-11-2025 04:50,S1,83,0.006916667,0.005671667,4,9,6,107.8333333,19.27236992
09-11-2025 04:55,S1,102,0.0085,0.00697,4,9,6,106.5833333,19.10953276
09-11-2025 05:00,S1,104,0.008666667,0.007106667,5,9,6,104,16.8846353
09-11-2025 05:05,S1,93,0.00775,0.006355,5,9,6,104.6666667,16.21073344
09-11-2025 05:10,S1,128,0.010666667,0.008746667,5,9,6,109.1666667,14.30723487
09-11-2025 05:15,S1,115,0.009583333,0.007858333,5,9,6,107.5833333,12.2062453
09-11-2025 05:20,S1,135,0.01125,0.009225,5,9,6,109.6666667,14.56230085
09-11-2025 05:25,S1,108,0.009,0.00738,5,9,6,110,14.46626169
09-11-2025 05:30,S1,102,0.0085,0.00697,5,9,6,108.5,14.26693571
09-11-2025 05:35,S1,113,0.009416667,0.007721667,5,9,6,108,13.96749473
09-11-2025 05:40,S1,83,0.006916667,0.005671667,5,9,6,106.0833333,15.73333654
09-11-2025 05:45,S1,116,0.009666667,0.007926667,5,9,6,106.8333333,15.99336984
09-11-2025 05:50,S1,93,0.00775,0.006355,5,9,6,107.6666667,14.85893263
09-11-2025 05:55,S1,107,0.008916667,0.007311667,5,9,6,108.0833333,14.75532775
09-11-2025 06:00,S1,117,0.00975,0.007995,6,9,6,109.1666667,14.90474807
09-11-2025 06:05,S1,115,0.009583333,0.007858333,6,9,6,111,14.06478517
09-11-2025 06:10,S1,107,0.008916667,0.007311667,6,9,6,109.25,13.02532498
09-11-2025 06:15,S1,115,0.009583333,0.007858333,6,9,6,109.25,13.02532498
09-11-2025 06:20,S1,84,0.007,0.00574,6,9,6,105,12.15057051
09-11-2025 06:25,S1,115,0.009583333,0.007858333,6,9,6,105.5833333,12.47148262
09-11-2025 06:30,S1,75,0.00625,0.005125,6,9,6,103.3333333,15.29309609
09-11-2025 06:35,S1,139,0.011583333,0.009498333,6,9,6,105.5,18.32782286
09-11-2025 06:40,S1,125,0.010416667,0.008541667,6,9,6,109,17.63776939
09-11-2025 06:45,S1,79,0.006583333,0.005398333,6,9,6,105.9166667,19.44436508
09-11-2025 06:50,S1,110,0.009166667,0.007516667,6,9,6,107.3333333,19.03266729
09-11-2025 06:55,S1,87,0.00725,0.005945,6,9,6,105.6666667,19.9195351
09-11-2025 07:00,S1,107,0.008916667,0.007311667,7,9,6,104.8333333,19.60905789
09-11-2025 07:05,S1,120,0.01,0.0082,7,9,6,105.25,19.89575103
09-11-2025 07:10,S1,142,0.011833333,0.009703333,7,9,6,108.1666667,22.56237146
09-11-2025 07:15,S1,121,0.010083333,0.008268333,7,9,6,108.6666667,22.79287502
09-11-2025 07:20,S1,93,0.00775,0.006355,7,9,6,109.4166667,22.04317389
09-11-2025 07:25,S1,89,0.007416667,0.006081667,7,9,6,107.25,22.71213132
09-11-2025 07:30,S1,121,0.010083333,0.008268333,7,9,6,111.0833333,20.55351478
09-11-2025 07:35,S1,120,0.01,0.0082,7,9,6,109.5,18.8703712
09-11-2025 07:40,S1,112,0.009333333,0.007653333,7,9,6,108.4166667,18.26301943
09-11-2025 07:45,S1,131,0.010916667,0.008951667,7,9,6,112.75,16.75559608
09-11-2025 07:50,S1,134,0.011166667,0.009156667,7,9,6,114.75,17.79747173
09-11-2025 07:55,S1,113,0.009416667,0.007721667,7,9,6,116.9166667,15.55318344
09-11-2025 08:00,S1,93,0.00775,0.006355,8,9,6,115.75,16.83678332
09-11-2025 08:05,S1,85,0.007083333,0.005808333,8,9,6,112.8333333,18.93449634
09-11-2025 08:10,S1,128,0.010666667,0.008746667,8,9,6,111.6666667,17.33799471
09-11-2025 08:15,S1,98,0.008166667,0.006696667,8,9,6,109.75,17.48310873
09-11-2025 08:20,S1,109,0.009083333,0.007448333,8,9,6,111.0833333,16.68128147
09-11-2025 08:25,S1,134,0.011166667,0.009156667,8,9,6,114.8333333,16.31972222
09-11-2025 08:30,S1,98,0.008166667,0.006696667,8,9,6,112.9166667,16.87094508
09-11-2025 08:35,S1,128,0.010666667,0.008746667,8,9,6,113.5833333,17.32816065
